i,id,opt_flux,min_rxn
106,MDHm,27.885252871451897,185.0000511933078
107,CI_MitoCore,69.89555499412448,174.00004743747255
108,CII_MitoCore,26.08194145314042,232.000059943765
109,CIII_MitoCore,2.1026237244533106,141.00005591080503
110,CIV_MitoCore,2.1026237244533106,141.00005591080503
111,CV_MitoCore,7.563630434782663,172.00006444779694
112,PEPCKm,100.88218482363655,197.00006285201272
113,PCm,100.89230387215555,207.00004374100615
114,ME2m,100.89230387215557,207.00004382049764
115,ME1m,100.89230387215561,207.000043818554
116,r0081,100.89225522350696,204.0000479962446
117,ACITLm_MitoCore,100.89230387215572,207.00004382554906
118,NDPK1m,100.89230387215586,207.00004384379167
119,NNT_MitoCore,100.89230387215557,207.0000438228255
120,ADK1m,100.8923038721556,211.00000676536845
121,ME2,100.89230387215557,207.0000438184997
122,ALATA_L,100.87942462472863,205.00004799995492
123,NDPK1,100.89230387215554,207.0000438654189
124,FUM,100.89230387215555,207.0000438572668
125,ADK1,49.747612069003225,209.0000550133659
126,ICDHy,100.88218482363646,197.0000628705642
127,ACONT,100.88218482363652,197.0000628868976
128,ACITL,100.89230387215596,207.0000438169078
129,ASPTA,98.72047308922924,218.00004489137729
130,MDH,98.91437570373184,208.00004387540153
131,AKGMALtm,98.87177564703195,194.000061499915
132,ASPGLUmB_MitoCore,99.09723073158705,215.00004388615093
133,ASPTAm,99.0972307315871,219.0000087929848
134,G3PD1,100.88424976410164,207.00004381312314
135,r0205,100.89230387215557,207.0000438201913
136,FACOAL160i,49.8458825012827,219.00006382789726
137,C160CPT1,49.8458825012827,219.00006382789726
138,PPA,49.74761206900391,209.0000529426321
139,r2435,49.8458825012827,219.00006382789726
140,C160CPT2,49.8458825012827,219.00006382789726
141,PPAm,100.89230387215551,211.00000871265777
142,ACOT2_MitoCore,100.89230387215555,207.0000438520879
143,ACADLC16_MitoCore,49.84588250128013,218.00006966723961
144,MECR16C_MitoCore,100.89230387215561,207.00004382248963
145,MTPC16_MitoCore,49.84588250128071,219.000062935108
146,ACADLC14_MitoCore,49.84588250128262,218.00007076553717
147,MECR14C_MitoCore,100.89230387215581,207.00004383454927
148,MTPC14_MitoCore,49.84588250128065,219.000062935108
149,r1447,49.84588250128384,219.00006566569672
150,r0638,100.89230387215562,207.00004381749596
151,r0660,49.84588250128297,218.0000703004591
152,r0722,49.84588250128297,218.0000703004591
153,r0724,49.84588250128297,218.0000703004591
154,r1451,49.845882501285686,218.00007026650852
155,r0735,100.89230387215562,207.00004384133058
156,r0728,49.84588250128081,219.00006294900305
157,r0726,49.84588250128081,219.00006295071236
158,r0634,49.84588250128081,219.00006295071236
159,r1448,49.845882501280585,219.00006389288063
160,r0633,100.89230387215571,207.00004385852208
161,r0731,49.84588250128514,219.00006311903203
162,r0730,49.84588250128514,219.00006311903203
163,r0732,49.84588250128514,219.00006311903203
164,r1450,49.84588250128125,219.00006532199004
165,r0791,100.89230387215555,207.00004377884517
166,r0734,49.84588250128126,218.0000702229029
167,r0733,49.84588250128126,218.0000702229029
168,r0287,49.84588250128126,218.0000702229029
169,r1446,49.702076869074276,212.00006471932696
170,ECOAH1m,48.27050695790599,188.00005562059403
171,HACD1m,48.27050695790599,189.00005179591588
172,ACACT1rm,43.39983420903372,158.00005660455142
173,ACCOAC,100.8923038721556,207.00004385449404
174,MCOATA,100.8923038721556,207.00004383823
175,ACOATA,100.8923038721556,207.00004383823
176,r0678,100.8923038721556,207.00004383823
177,r0691,100.8923038721556,207.00004383823
178,r0681,100.8923038721556,207.00004383823
179,r0682,100.8923038721556,207.00004383823
180,r0760,100.8923038721556,207.00004383823
181,r0761,100.8923038721556,207.00004383823
182,r0762,100.8923038721556,207.00004383823
183,r0763,100.8923038721556,207.00004383823
184,r0764,100.8923038721556,207.00004383823
185,r0694,100.8923038721556,207.00004383823
186,r0695,100.8923038721556,207.00004383823
187,r0765,100.8923038721556,207.00004383823
188,r0766,100.8923038721556,207.00004383823
189,r0692,100.8923038721556,207.00004383823
190,r0693,100.8923038721556,207.00004383823
191,r0767,100.8923038721556,207.00004383823
192,r0768,100.8923038721556,207.00004383823
193,r0769,100.8923038721556,207.00004383823
194,r0770,100.8923038721556,207.00004383823
195,r0712,100.8923038721556,207.00004383823
196,r0713,100.8923038721556,207.00004383823
197,r0701,100.8923038721556,207.00004383823
198,r0702,100.8923038721556,207.00004383823
199,r0771,100.8923038721556,207.00004383823
200,r0772,100.8923038721556,207.00004383823
201,r0696,100.8923038721556,207.00004383823
202,r0697,100.8923038721556,207.00004383823
203,r0773,100.8923038721556,207.00004383823
204,FA160ACPH,100.8923038721556,207.00004383823
205,FACOAL40im,100.89230387215554,207.00004380825368
206,BDHm,100.8344159682852,203.0000438310217
207,OCOAT1m,100.73658895957126,190.00004383322818
208,HMGCOASim,100.89230387215555,207.00004384011083
209,HMGLm,100.88176560478254,198.00004384157796
210,LEUTAm,100.88176560478254,198.00004384157796
211,OIVD1m,100.88176560478254,198.00004384157796
212,r0655,100.88176560478254,198.00004384157796
213,MCCCrm,100.88176560478254,198.00004384157796
214,MGCHrm,100.88176560478254,198.00004384157796
215,ILETAm,100.88675038639315,198.0000438383232
216,OIVD3m,100.88675038639315,198.00004384252225
217,r0603,100.88675038639315,198.00004384252225
218,ECOAH9m,100.88675038639315,198.0000438383232
219,HACD9m,100.88675038639315,198.0000438383232
220,ACACT10m,100.88675038639315,198.0000438383232
221,VALTAm,100.88204835376104,197.00004384806488
222,OIVD2m,100.88204835376104,197.00004384806488
223,r0560,100.88204835376104,197.00004384806488
224,ECOAH12m,100.88204835376104,197.00004384806488
225,3HBCOAHLm,100.88204835376104,197.00004384806488
226,HIBDm,100.88204835376104,197.00004384806488
227,ACCOALm,100.89230387215576,207.00004383660092
228,MMSAD1m,100.88204835376104,197.00004384806488
229,PPCOACm,100.87424844203946,209.00004376546943
230,MMEm,100.87424844203937,209.0000437556635
231,MMMm,100.87424844203937,209.0000437556635
232,MMCDm,100.89230387215581,207.00004389191133
233,RE2649M,100.89230387215554,207.00004377287794
234,THRD_L,100.88428315116094,202.0000438694252
235,r1155,100.88431838267486,208.00004370888817
236,r1154,100.88431838267486,208.00004370888817
237,2HBO,100.89230387215594,207.00004384651027
238,METAT,100.89230387215565,207.0000438619938
239,METAT2_MitoCore,100.89230387215565,207.0000438619938
240,AHC,100.89230387215565,207.0000438619938
241,ADNK1,100.89230387215565,207.0000438619938
242,CYSTS,100.89230387215565,207.0000438619938
243,CYSTGL,100.89230387215565,207.0000438619938
244,CYSO,100.89230387215564,207.00004381531983
245,3SALATAi,100.89230387215564,207.00004381531983
246,3SPYRSP,100.89230387215564,207.00004381531983
247,CYSTA,100.89230387215555,207.0000438770968
248,CYSTAm,100.89225522350712,206.0000418616279
249,MCPST,100.89230387215545,207.00004386375457
250,MCPSTm_MitoCore,100.89230387215564,207.0000438471536
251,r0595m_MitoCore,100.89225522350698,206.00004186897456
252,r0595B_MitoCore,100.89230387215557,207.0000438038009
253,MCLOR,100.89230387215564,207.0000438696274
254,r0193,100.89230387215557,207.0000438026384
255,TRPO2,100.89230387215565,207.00004386799833
256,FKYNH,100.89230387215565,207.00004386799833
257,KYN3OX,100.89230387215565,207.00004386799833
258,HKYNH,100.89230387215565,207.0000438588047
259,3HAO,100.89230387215565,207.00004386799833
260,PCLAD,100.89230387215565,207.00004386799833
261,r0645,100.89230387215565,207.00004386799833
262,AMCOXO,100.89230387215562,207.00004381617055
263,AMCOXO2_MitoCore,100.89230387215555,207.0000438228255
264,2OXOADPTmB_MitoCore,100.89230387215571,207.0000438559057
265,2OXOADPTmC_MitoCore,100.89230387215555,207.0000438485182
266,2OXOADOXm,100.8264023259933,198.00004384174926
267,r0541,100.8264023259933,198.00004384174926
268,SACCD3m,100.8264023259934,198.00004384809375
269,r0525,100.8264023259934,198.00004384809375
270,AASAD3m,100.89230387215578,207.00004384106154
271,R03103_MitoCore,100.89230387215564,207.00004384143904
272,r0450,100.82640232599334,198.0000438494572
273,LYSOXc_MitoCore,100.89230387215561,207.00004382280247
274,PPD2CSPc_MitoCore,100.89230387215561,207.00004382280247
275,1PPDCRc_MitoCore,100.89230387215565,207.00004385865236
276,1PPDCRc_NADPH_MitoCore,100.89230387215565,207.00004385865236
277,LPCOXc_MitoCore,100.89230387215561,207.00004382280247
278,RE1254C,100.89230387215561,207.00004382280247
279,r0594,100.89230387215561,207.00004382280247
280,2AMADPTmB_MitoCore,100.89230387215554,207.00004382103927
281,2AMADPTmC_MitoCore,100.89230387215565,207.00004385177047
282,PROD2mB_MitoCore,100.88672501106363,201.0000508491702
283,G5SADrm,100.88672501106382,201.00005085599278
284,r0074,100.86943223662327,199.0000017983017
285,GLU5Km,100.89230387215554,207.00004385076198
286,G5SDym,100.89230387215554,207.00004385076198
287,P5CRm,100.89230387215561,207.00004384552278
288,P5CRxm,100.89230387215576,207.0000438526687
289,ORNTArm,100.87501109771522,204.0000058922754
290,ORNDC,100.89230387215568,207.00004383550606
291,PTRCOX1,100.89230387215568,207.00004383550606
292,r0464c_MitoCore,100.89230387215564,207.00004381235908
293,ABUTD,100.89230387215564,207.00004374649757
294,ARGDCm,100.89230387215585,211.00000882816224
295,AGMTm,100.89230387215585,211.00000882816224
296,PTRCAT1m_MitoCore,100.89230387215585,211.00000882816224
297,APRTO2m_MitoCore,100.89230387215585,211.00000882816224
298,NABTNOm,100.89230387215585,211.00000882816224
299,4aabutn_MitoCore,100.89230387215585,211.00000882816224
300,GLUDC,100.89230387215555,207.0000438633382
301,4ABUTtm,100.89230387215564,207.00004380846002
302,ABTArm,100.89230387215564,211.00000869163532
303,r0178,100.89230387215564,211.00000869163532
304,GLUDxm,100.89230387215555,207.00004385129148
305,GLUDym,100.89230387215555,207.0000438556238
306,GLUDxi,100.89230387215561,207.00004385078404
307,GLUDy,100.89230387215557,207.0000438485182
308,GLNS,100.89230387215548,211.0000088137949
309,GLUNm,100.89230387215565,207.00004381449378
310,GLUN_MitoCore,100.89230387215561,207.0000438455067
311,PGCD,100.89230387215565,207.00004383767293
312,PSERT,100.89230387215565,207.00004383767293
313,PSP_L,100.89230387215565,207.00004383767293
314,GHMT2r,100.88323889119079,201.00006632936783
315,FOLR2,100.89230387215555,207.00004384011083
316,DHFR,100.89230387215555,207.00004384011083
317,MTHFD,100.88323889119079,197.000106363612
318,MTHFC,100.88064426959598,196.00004738291364
319,FTCD,100.87124622475007,200.00004379610587
320,FTHFL,100.8923038721558,207.0000438618205
321,FTHFDH,100.88064426959625,196.00004734464008
322,r0060,100.89230387215561,207.00004381967335
323,GHMT2rm,100.88095238040424,198.0000438818309
324,GCCam,100.88095238040424,198.00004385748733
325,GCCbim,100.88095238040424,198.00004385748733
326,GCCcm,100.88095238040424,198.00004385748733
327,r0514,100.89230387215554,207.00004384642625
328,r0226,100.89230387215554,207.00004384642625
329,MTHFDm,100.89230387215574,207.00004384592103
330,MTHFD2m,100.89230387215575,207.00004384592103
331,MTHFCm,100.89230387215557,207.00004383180476
332,FTHFLm,100.8923038721558,207.0000438513078
333,FTHFDHm_MitoCore,100.89230387215572,207.00004386026143
334,GLYATm,100.89230387215564,207.00004378988064
335,AOBUTDsm,100.89230387215564,207.00004378988064
336,AACTOORm_MitoCore,100.89230387215564,207.00004378988064
337,LGTHLm_MitoCore,100.89230387215564,207.00004378988064
338,GLYOXm,100.89230387215564,207.00004378988064
339,LDH_Dm_MitoCore,100.89230387215564,207.00004378988064
340,CBPSam,100.89230387215564,207.0000438284403
341,OCBTm,100.89230387215564,207.0000438284403
342,NOS1,100.89230387215564,207.00004381779056
343,NOS2,100.89230387215564,207.00004381779056
344,r0129,100.89230387215555,207.0000438564902
345,AMPTASECG,100.89230387215555,207.0000438564902
346,GLUCYS,100.89230387215555,207.0000438564902
347,GTHS,100.89230387215555,207.0000438564902
348,r0399,100.89230387215564,207.0000438217893
349,DHPR,100.89230387215564,207.0000438217893
350,TYRTA,100.89230387215576,207.00004387784463
351,TYRTB_MitoCore,100.89230387215564,207.0000438256206
352,34HPPOR,100.89230387215576,207.00004384451677
353,HGNTOR,100.89230387215576,207.00004384451677
354,MACACI,100.89230387215576,207.00004384451677
355,FUMAC,100.89230387215576,207.00004384451677
356,ASNS1,100.89230387215562,207.00004383835613
357,r0127,100.87529089453395,204.0000438274131
358,HISD,100.87124622475007,200.00004379610587
359,URCN,100.87124622475007,200.00004379610587
360,IZPN,100.87124622475007,200.00004379610587
361,GluForTx,100.87124622475007,200.00004379610587
362,APAT2rm,100.89230387215555,207.00004384011083
363,MMSAD3m,100.89230387215555,207.00004384011083
364,MMSAD3m2_MitoCore,100.89230387215555,207.00004384011083
365,ASP1DC,100.89230387215555,207.00004384011083
366,CKc,100.89230387215567,207.00004385761645
367,CK,100.89230387215567,207.00004385761645
368,ACOAHi,100.89230387215561,207.00004384546327
369,ALCD2yf,100.89230387215555,207.00004384011083
370,ALCD2if,100.89230387215555,207.00004384011083
371,ACALDtm,100.89230387215555,207.00004384011083
372,ALDD2xm,100.89230387215555,207.00004384011083
373,ALDD2x,100.89230387215555,207.00004384011083
374,ACSm,100.89230387215585,211.00000882816224
375,ACS,100.89230387215582,207.00004385910015
376,ADSL1,100.8923038721556,207.00004383701673
377,ADSS,100.8923038721556,207.00004383701673
378,AMPD1,100.8923038721556,207.00004383701673
379,ARGN,100.89230387215564,207.00004383975192
380,ARGSL,100.89230387215576,207.00004381571182
381,ARGSS,100.89230387215548,207.0000438692045
382,ARGNm,100.89230387215571,211.00000882097078
383,ALASm,100.89230387215565,207.00004380084192
384,5AOPtm,100.89230387215565,207.00004380084192
385,PPBNGS,100.89230387215565,207.00004380084192
386,HMBS,100.89230387215565,207.00004380084192
387,UPP3S,100.89230387215565,207.00004380084192
388,UPPDC1,100.89230387215565,207.00004380084192
389,CPPPGO,100.89230387215565,207.00004380084192
390,PPPGOmB_MitoCore,100.89230387215565,207.00004380084192
391,FCLTm,100.89230387215565,207.00004380084192
392,PHEMEtm,100.89230387215562,207.00004387512104
393,HOXG,100.89230387215562,207.00004387512104
394,BILIRED,100.89230387215564,207.00004386217626
395,BILIRED2_MitoCore,100.89230387215564,207.00004386609885
396,PCHOLPm_hs,100.89230387215564,207.0000438228255
397,GLYK,100.87294187575019,203.0000438048918
398,GLYC3Ptm,100.89230387215555,207.00004382441762
399,GPAMm_hsB_MitoCore,100.89230387215564,207.00004386762282
400,AGPAT1B_MitoCore,100.89230387215564,207.00004386762282
401,CDSm,100.89230387215545,207.00004380372468
402,PGPPTm,100.89230387215561,207.00004386926804
403,PGPP_hsm_MitoCore,100.89230387215561,207.00004386926804
404,CLS_hsm_MitoCore,100.89230387215562,207.00004379708832
405,CLPN_MitoCore,100.89230387215576,207.00004377390306
406,CYTK1m,100.89230387215545,207.00004380372468
407,NDPK3m,100.89230387215545,207.00004380372468
408,SPODMm,69.89555499412448,174.00004743747255
409,GTHP,100.89230387215565,207.00004384212247
410,GTHPm,69.89555499412454,178.00001243731606
411,GTHO,100.89230387215565,207.00004384212247
412,GTHOm,69.89555499412454,178.00001243731606
413,CITtamB,100.89230387215565,207.00004384892975
414,r0913,100.89230387215564,207.00004382118382
415,CITtbm,100.88218482363655,197.00006285201272
416,r0917,100.89230387215564,207.000043823513
417,r0917b_MitoCore,100.89230387215575,207.000043844532
418,PIt2mB_MitoCore,96.25718085522685,205.000045994849
419,ATPtmB_MitoCore,100.89230387215567,210.0000438692195
420,HtmB_MitoCore,100.89230387215555,207.00004381617055
421,MALtm,100.8923038721557,208.00004383924775
422,MALSO3tm,100.89230387215565,208.0000427884993
423,MALTSULtm,100.8923038721559,208.0000428400377
424,MALSO4tm,100.89230387215576,207.000043864468
425,SUCCt2m,100.89230387215589,207.0000438691947
426,r0830,100.89230387215565,208.00004284913953
427,r0830B_MitoCore,100.89230387215578,208.00004283115146
428,r0829,100.89230387215576,207.000043864468
429,SUCCt3m_MitoCore,100.89230387215576,207.00004385992008
430,COAtmB_MitoCore,100.89230387215555,207.00004384011083
431,COAtmC_MitoCore,100.89230387215555,207.00004384011083
432,GLUt2mB_MitoCore,100.81549291824443,199.00006148534004
433,ORNt4mB_MitoCore,100.89230387215562,207.00004385549894
434,r2398B_MitoCore,100.89230387215564,207.00004382291746
435,r2402B_MitoCore,100.89230387215565,211.00000884061754
436,LYStmB_MitoCore,100.89230387215555,209.00003686997835
437,ORNt3mB_MitoCore,100.89230387215574,207.00004387943775
438,ARGtmB_MitoCore,100.89230387215565,211.0000087613308
439,r1427,100.89230387215568,211.00000883903508
440,PYRt2m,98.53110610141864,188.00008399689872
441,ACACt2mB_MitoCore,100.80501513081472,204.0000438285225
442,FE2tm,100.89230387215565,207.00004380084192
443,ASNtm,100.89230387215568,211.00000882129993
444,r1437,100.89225522350708,210.00000676676174
445,GLNtm,100.89230387215575,211.0000087973191
446,PROtm,100.88672501106383,201.0000508714064
447,r1078,100.89230387215568,211.00000876463415
448,r1436,100.89230387215568,211.00000876463415
449,r1455,100.89230387215568,211.00000882129993
450,TRPtm_MitoCore,100.89230387215568,211.00000882129993
451,GLYtm,100.88095238040403,198.0000438842864
452,ILEt5m,100.88675038639352,202.00000879508318
453,LEUt5m,100.8817656047827,202.00000879827493
454,VALt5m,100.88204835376114,201.0000088721675
455,r1434,100.89225522350702,204.0000479969403
456,r1435,100.88095238040424,198.00004385742733
457,r1440,100.89230387215568,211.0000087649499
458,BALAtmr,100.89230387215555,207.00004384011083
459,UREAtm,100.89230387215571,211.00000886257445
460,FUMtmB_MitoCore,100.89230387215565,207.0000438677422
461,BHBtmB_MitoCore,100.8344159682852,203.0000438310217
462,PPAtmB_MitoCore,100.89230387215574,207.0000437964021
463,BUTt2mB_MitoCore,100.89230387215554,207.00004380825368
464,FORt2mB_MitoCore,100.8923038721558,207.0000438513078
465,r0962B_MitoCore,100.89230387215554,207.00004384642625
466,CHLtmB_MitoCore,100.89230387215564,207.0000438228255
467,CO2tm,35.729941514456115,252.00005399484385
468,H2Otm,15.968195652173673,176.00004949471102
469,O2tm,1.8465099099098552,100.00004596714479
470,GLYCtm,100.89230387215576,207.00004377390306
471,CYANtm,100.89230387215564,207.00004384172533
472,TCYNTtmB_MitoCore,100.89230387215564,207.00004384172533
473,CREATtmdiffir,100.89230387215567,207.00004385761645
474,PCREATtmdiffirB_MitoCore,100.89230387215567,207.00004385761645
475,r0941,100.86371017466648,197.00004366124642
476,r0838B_MitoCore,100.75576612447443,194.00004999162468
477,Biomasst_MitoCore,100.89230387215562,211.00000876943315
478,PCFLOPm,100.89230387215576,207.00004381840722
479,PSFLIPm,100.89230387215564,207.0000438087774
480,PEFLIPm,100.89230387215564,207.00004381791172
481,Biomass_MitoCore,0.0,0.0
482,O2t,1.846509909909828,102.00003695936566
483,CO2t,12.916868239866858,181.00004599129625
484,HCO3t_MitoCore,100.86371017466652,197.0000435185751
485,GLCt1r,97.40185979214647,201.00004388426862
486,HDCAtr,49.91050423765401,274.0000633094681
487,HDCAtm_MitoCore,100.89230387215555,207.0000438520879
488,L_LACt2r,100.35230090215278,204.00004387909954
489,BHBt,100.8344159682852,203.0000438310217
490,ACACt2,100.80501513081461,204.00004382727047
491,ETOHt,100.89230387215555,207.00004384011083
492,BUTt2r,100.89230387215554,207.00004380825368
493,GLYCt,100.87294187575012,203.0000438025611
494,r0942,100.89230387215555,207.00004384011083
495,r0942b_MitoCore,100.89230387215555,207.00004384011083
496,HIStiDF,100.87124622475015,204.00000879705752
497,ILEtec,100.88675038639352,202.00000879601177
498,LEUtec,100.8817656047827,202.00000879198743
499,LYStiDF,100.82640232599326,202.0000088292298
500,METtec,100.89230387215592,211.0000087861692
501,PHEtec,100.89230387215581,211.00000879682946
502,r2534,100.88428315116127,206.0000088066266
503,TRPt,100.89230387215575,211.000008838425
504,VALtec,100.88204835376114,201.00000878784354
505,ARGtiDF,100.87501109771534,204.00000586641528
506,ASPte,100.62629856007646,204.00005331050554
507,CYStec,100.89082419601519,198.00004184175538
508,GLUt_MitoCore,100.89230387215562,207.0000438434344
509,r2525,100.89230387215557,207.00004384011083
510,GLYt2r,100.8839669268448,205.00004385188075
511,PROt2r,100.88672501106383,201.0000508714064
512,r2526,100.86912099627708,200.0000888228731
513,TYRt,100.89230387215565,207.00004378203607
514,r2532,100.87529089453395,204.0000438372241
515,ALAt2r,100.87799359723672,205.00004374560567
516,FUMt_MitoCore,100.89230387215555,207.0000438330386
517,SUMt_MitoCore,100.89230387215555,207.00004384127175
518,r0817,100.89230387215564,207.00004380846002
519,NH4t3r,100.4794679320681,129.0000019452489
520,ACt2r,100.89230387215562,207.00004380812305
521,PPAt,100.89230387215574,207.0000437964021
522,2HBt2,100.89230387215594,207.00004384651027
523,CHOLtu,100.89230387215564,207.0000438228255
524,r1088,100.89230387215564,207.0000438520879
525,ICITt_MitoCore,100.89230387215555,207.0000438027411
526,UREAt,100.87501109771526,204.00000588834536
527,r1512,100.89230387215562,207.00004387512104
528,ARGSUCt_MitoCore,100.89230387215562,207.00004380846002
529,MAL_Lte,100.89230387215576,207.0000438445552
530,OAAt_MitoCore,100.89230387215564,207.00004379413986
531,AKGt_MitoCore,100.89230387215564,207.0000438261111
532,MERCPLACt_MitoCore,100.89230387215564,207.0000438696274
533,r0899,100.89230387215555,207.00004384011083
534,FE2t,100.89230387215564,207.00004380290875
535,H2Ot,84.27054152662792,177.0000607741228
536,Hct_MitoCore,98.94884318290391,203.00007697953998
537,Hmt_MitoCore,99.55092348051394,209.00009797614786
538,SO3t_MitoCore,100.892255223507,206.00004181238447
539,TSULt_MitoCore,100.8922552235071,206.00004176949713
540,r0940,100.89230387215557,207.0000438026384
541,CYANt,100.89230387215594,207.0000438765643
542,TCYNTt,100.89230387215594,207.0000438765643
543,r1423,100.89230387215534,207.00004380204462
544,FORt_MitoCore,100.89230387215567,207.00004385189055
545,FOLt_MitoCore,100.89230387215554,207.00004384642625
546,NADHt_MitoCore,100.89230387215555,207.00004384011083
547,NADt_MitoCore,100.89230387215555,207.00004384011083
548,NADHtm_MitoCore,100.89230387215555,207.00004384011083
549,NADtm_MitoCore,100.89230387215555,207.00004384011083
550,COt,100.89230387215562,207.00004387512104
551,NOt,100.89230387215564,207.00004381779056
552,PCHOLHSTDe,100.89230387215576,207.00004380128786
