Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0039,0.3968036804271593,0.004999999999881766,0.010000000000000002,0.010999999999971805,0.007999999998446583,0.004,0.012999999999246933,0.007999999999748979,0.012999999999199645,0.00599999999811007,0.009999999998905879,0.01405319999905763
r_0040,0.3968036804271593,0.004999999999881766,0.010000000000000002,0.010999999999971805,0.007999999998446583,0.004,0.012999999999246933,0.007999999999748979,0.012999999999199645,0.00599999999811007,0.009999999998905879,0.01405319999905763
r_0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0042,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007999999999748979,0.001,0.0,0.00899999999890588,0.009053199998692925
r_0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999290594,0.0,0.0,0.0
r_0057,0.003,0.002000000000672574,0.002,0.0,0.0,0.029932859746954935,0.0010000000000472938,0.001,0.0,0.0,0.001,0.002
r_0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999290594,0.0,0.0,0.0
r_0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0060,-0.004,-0.0029999999992469384,-0.003,-0.004,-0.09129411765023765,0.0,-0.001999999999497959,-0.0029999999985648174,-0.002999999999294232,-0.001999999998815838,0.0,-0.004
r_0061,0.004,0.0029999999992469384,0.003,0.004,0.09129411765023765,0.0,0.001999999999497959,0.0029999999985648174,0.002999999999294232,0.001999999998815838,0.0,0.004
r_0062,0.0009999999997489795,0.001,0.0,0.0019999999984938767,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.002
r_0063,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0064,0.002,0.000999999999497959,0.0,0.0060886666666194016,0.002,0.0,0.0,0.0009999999992705852,0.002,0.0,0.0,0.002
r_0065,0.3968036804271593,0.004999999999881766,0.010000000000000002,0.010999999999971805,0.007999999998446583,0.004,0.012999999999246933,0.007999999999748979,0.012999999999199645,0.00599999999811007,0.009999999998905879,0.01405319999905763
r_0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0068,0.37484355925279766,0.001,0.0030000000000000027,0.001,0.001,0.001,1.827500000009448,0.001,0.0,0.002999999999090501,0.001,0.001
r_0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0072,0.002,0.000999999999497959,0.001,0.002,0.0009999999997489795,0.0,0.0,0.0009999999997489795,0.002,0.0,0.0,0.002
r_0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0075,0.005,0.0,0.028999999998351997,0.017088666666252684,0.003999999996893166,0.004,0.003999999999497959,0.0,0.002,0.004,0.007999999999772628,0.009053199999062178
r_0076,0.0,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
r_0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0078,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
r_0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999527063,0.0,0.0,0.001
r_0080,0.03699999999921966,0.02600000000027012,0.026999999998352,0.003,0.05698039215639535,0.018,0.032999999999716235,0.002,0.008999999999552533,0.013999999997584275,0.00599999999974898,0.0029999999992705853
r_0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0083,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0
r_0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0086,0.005,0.0,0.028999999998351997,0.017088666666252684,0.003999999996893166,0.004,0.003999999999497959,0.0,0.002,0.004,0.007999999999772628,0.009053199999062178
r_0087,0.005,0.0,0.028999999998351997,0.017088666666252684,0.003999999996893166,0.004,0.003999999999497959,0.0,0.002,0.004,0.007999999999772628,0.009053199999062178
r_0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0089,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0
r_0090,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
r_0091,0.2434018402127238,0.013999999999763424,0.026999999999398817,0.04708866666614457,1.0009999999989485,0.2963286094721154,0.001,0.001,0.022999999999410707,0.01899999999663942,0.015499999999225567,0.04515959999401986
r_0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0095,0.001,0.001,0.5522120580491675,0.0,0.0,0.0,0.0009999999989531716,0.0,0.0,0.9337668333464535,0.0,0.0
r_0096,0.007999999999748979,0.004999999999246938,0.004,0.006999999998493877,0.09329411765023765,0.0,0.003999999999497959,0.004999999998564817,0.005999999999294232,0.00299999999811007,0.0,0.007
r_0097,0.007999999999748979,0.004999999999246938,0.004,0.006999999998493877,0.09329411765023765,0.0,0.003999999999497959,0.004999999998564817,0.005999999999294232,0.00299999999811007,0.0,0.007
r_0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0100,0.003,0.001,0.001,0.0,0.0,0.0,0.0009999999999763531,0.001,0.0,0.002,0.0,0.001
r_0101,0.001,0.001,0.001,0.0,0.0,0.0,0.0009999999999763531,0.001,0.0,0.0,0.0,0.001
r_0102,0.002,0.0009999999999999998,0.0010000000000472938,0.0,0.0,0.029932859746954935,0.0010000000000472938,0.001,0.0,0.0,0.0,0.001
r_0103,-0.3888036804271593,0.0,0.0,0.0,0.0,-0.0030000000000236435,-0.005999999999317874,0.0,0.0,0.0,0.0,0.0
r_0104,0.0,0.0,0.18306313514283393,0.0,0.0069999999994934115,0.01828857316464451,0.006,0.001999999999294232,0.006,0.0,0.000999999998725798,0.0
r_0105,0.003,0.002000000000672574,0.002,0.0,0.0,0.029932859746954935,0.0010000000000472938,0.001,0.0,0.0,0.001,0.002
r_0106,0.007999999999976375,0.004,0.004642856857180019,0.0,0.0,0.0,0.009000000000156274,0.0030000000000190976,0.0,0.0,0.0,0.003
r_0107,0.009999999999976375,0.003,0.004,0.0,0.0,0.0,0.002000000000208115,0.002,0.0,0.0,0.0,0.003
r_0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0109,0.10500000000000002,0.03699999999985354,0.06449999800256667,0.0,0.0,0.05986571949390987,0.07599999999958165,0.026999999993838238,0.0,0.001999999999886313,0.003000000000023647,0.026999999997991835
r_0111,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0112,0.007999999999497956,0.04699999999891175,0.6661473113359351,0.006999999999294232,0.057980392156395354,0.05486571949386258,1.8695000000084105,0.037999999991650005,0.006000000000000001,0.005999999998702151,0.001,0.03394679999794922
r_0113,0.004,0.0010000000003362874,0.004,0.004911333333380601,0.004,0.001,0.001,0.006999999999294232,0.0,0.004999999998815838,0.01099999999974898,0.013000000000364706
r_0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0115,0.38980368042741037,0.006,0.007,0.006,0.002999999998446583,0.004,0.007999999999748979,0.001,0.0039999999997489795,0.003,0.007,0.004
r_0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0117,0.017999999999497956,0.0,0.001,0.001,0.0,0.001,0.0009999999999763566,0.0009999999992942321,0.001,0.0,0.001,0.0
r_0118,0.38980368042741037,0.006,0.007,0.006,0.002999999998446583,0.004,0.007999999999748979,0.001,0.0039999999997489795,0.003,0.007,0.004
r_0119,0.040999999999725346,0.001,0.0,0.001,0.0,0.001,0.001,0.0009999999992942321,0.0,0.001,0.0009999999997489795,0.0020000000000000018
r_0120,0.006999999999976375,0.003,0.001,0.0,0.0,0.0,0.002000000000208115,0.002,0.0,0.0,0.0,0.003
r_0121,0.002,0.001,0.002,0.0,0.0,0.0,0.0010000000000472938,0.001,0.0,0.0,0.0,0.002
r_0122,0.001,0.001,0.001,0.0,0.0,0.0,0.0009999999999763531,0.001,0.0,0.0,0.0,0.001
r_0123,0.002,0.0009999999999999998,0.0010000000000472938,0.0,0.0,0.029932859746954935,0.0010000000000472938,0.001,0.0,0.0,0.0,0.001
r_0124,0.003,0.001,0.001,0.0,0.0,0.0,0.0009999999999763531,0.001,0.0,0.002,0.0,0.001
r_0125,0.002,0.0009999999999999998,0.001,0.0,0.0,0.029932859746954935,0.0010000000000472938,0.001,0.0,0.0,0.0,0.001
r_0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0127,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0132,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
r_0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0020000000000169873
r_0139,0.005,0.0,0.028999999998351997,0.017088666666252684,0.003999999996893166,0.004,0.003999999999497959,0.0,0.002,0.003,0.007999999999772628,0.007053199999045084
r_0140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0142,0.03299999999921966,0.024000000000270118,0.023999999998351996,0.0,0.0,0.018,0.029999999999716233,0.0,0.006999999999552532,0.010999999997584275,0.003,0.0
r_0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0144,0.03299999999921966,0.024000000000270118,0.023999999998351992,0.0,0.0,0.018,0.029999999999716233,0.0,0.006999999999552532,0.010999999997584275,0.003,0.0
r_0145,0.005,0.0,0.028999999998351997,0.017088666666252684,0.003999999996893166,0.004,0.003999999999497959,0.0,0.002,0.004,0.007999999999772628,0.009053199999062178
r_0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001
r_0148,0.6963036804222781,0.19299999999378536,0.973790172187773,0.12517733332973233,1.1999607843084426,0.2157985792370013,6.196919166707367,0.12899999999024828,0.06899999999848472,0.0769999999914752,0.07599999999964435,0.07105319999557799
r_0149,0.004,0.0010000000003362874,0.004,0.004911333333380601,0.0,0.001,0.001,0.0,0.0,0.004999999998815838,0.01099999999974898,0.0014680000010584976
r_0150,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.006999999999294232,0.0,0.0,0.0,0.011531999999306208
r_0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999527063,0.0,0.0,0.001
r_0152,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0029999999997489786,0.003999999999952706,0.001,0.001,0.003
r_0153,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0029999999997489786,0.003999999999952706,0.001,0.001,0.003
r_0154,0.004999999999999997,0.0030000000000000027,0.005000000000000003,0.005,0.057980392156395354,0.0,0.004000000000000003,0.003,0.003000000000000001,0.004,0.003999999999748981,0.003999999999270585
r_0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0156,0.001,0.001,0.002,0.0,0.8917058823546545,0.001,0.0,0.0,0.0,0.0009999999997489795,0.0,0.0
r_0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0158,0.0,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.001
r_0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0163,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.9085212000186
r_0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0165,0.0,0.024999999998801734,0.001,0.050177333334153085,0.002,0.0,0.0,0.012999999998380193,0.05699999999898138,0.001,0.045999999995339755,0.016999999999871764
r_0166,0.001,0.000999999999497959,0.0,0.001,0.001,0.0,0.0,0.0009999999992705852,0.001,0.0,0.0,0.001
r_0167,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001
r_0168,0.001,0.0,0.0,0.0040886666666194015,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0169,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.001
r_0170,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001
r_0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0172,0.002,0.0,0.025999999998351998,0.016088666666252683,0.001,0.001,0.0009999999997489795,0.0,0.001,0.001,0.004999999999772628,0.008053199999062177
r_0173,0.0,0.18441126909366168,0.6591473113359351,0.0,0.0,0.0,0.0,0.001,0.019000000000764766,0.002999999998702151,0.07499999999495413,0.010946799998806878
r_0174,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001
r_0175,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.003999999998815838,0.0,0.001
r_0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0179,0.001,0.000999999999497959,0.0,0.001,0.001,0.0,0.0,0.0009999999997489795,0.001,0.0,0.0,0.001
r_0180,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001
r_0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0182,0.001,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.001
r_0183,0.0,0.0,0.0,0.0009999999984938767,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001
r_0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0186,0.001,0.0,0.001,0.001,0.0009999999992942321,0.0,0.0,0.001,0.001,0.0,0.001,0.001
r_0187,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001
r_0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0191,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.001
r_0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0193,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001
r_0194,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001
r_0195,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.0,0.002,0.002,0.002
r_0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0201,0.001,0.001,0.001,0.001,0.001,0.0010000000003042029,0.001,0.001,0.0,0.001,0.0,0.001
r_0202,0.036999999999219664,0.001,0.00800000000104683,0.004,0.9830000000051622,0.0,0.012999999999748975,0.009000000000000001,0.0059999999999290595,0.010999999997584383,0.003,0.003
r_0203,0.0020000000000000018,0.0,0.0070000000010468294,0.003,0.0009999999992942321,0.0,0.002,0.001,0.0059999999999290595,0.001999999999999999,0.002,0.003
r_0204,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
r_0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0206,0.002,0.002,0.001,0.001,0.0009999999997489795,0.0009999999997489795,0.002000000000023647,0.0009999999997489795,0.002,0.0,0.002,0.002
r_0207,0.003,0.003,0.002,0.002,0.0009999999997489795,0.0009999999997489795,0.003,0.0009999999997489795,0.003,0.0,0.003,0.003
r_0208,0.003,0.003,0.002,0.002,0.0009999999997489795,0.0009999999997489795,0.003,0.0009999999997489795,0.003,0.0,0.003,0.003
r_0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0211,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0019999999992705852,0.001
r_0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0214,0.002999999999924512,0.0,0.0029999999999999957,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.001
r_0215,0.0059999999994979555,0.0030000000000000027,0.007000000000000003,0.01608866666611736,0.057980392156395354,0.0,0.005999999999748982,0.17526363640211565,0.009000000000000001,0.003,0.003999999999748981,0.008999999999270585
r_0216,-0.013999999999422467,-0.007000000000672577,0.001,-0.0190886666661072,0.001,-0.0019999999997489804,5.120500000032106,-0.20610763640040944,0.001,0.9961001666624388,-0.00999999999974898,0.09810639999650328
r_0217,0.0,0.0,0.016,0.0,0.060980392156144335,0.0,5.1315000000318545,0.0,0.019999999999905413,1.0011001666624388,0.0,0.11910639999577385
r_0218,0.0,0.001000000000672574,0.001,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.001,0.002
r_0219,0.0059999999994979555,0.0030000000000000027,0.007000000000000003,0.01608866666611736,0.057980392156395354,0.0,0.005999999999748982,0.17526363640211565,0.009000000000000001,0.003,0.003999999999748981,0.008999999999270585
r_0220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0222,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
r_0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0225,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0029999999997489786,0.001,0.0,0.001,0.001
r_0226,4.433900509962056,0.01899999999930895,2.1101512870004906,0.0,8.506715241855149,0.8602485248432543,13.731338333403945,0.0,0.0,0.00999999999811007,0.0,0.0
r_0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
r_0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
r_0240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
