Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_0034,-0.044592796426267574,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.060069824379148554
r_0035,-0.044592796426267574,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.060069824379148554
r_0036,-0.044592796426267574,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.060069824379148554
r_0037,-0.044592796426267574,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.060069824379148554
r_0038,0.0,0.0,0.0,0.046814640124919156,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0039,-0.0,0.0,-0.0,0.07521264564429299,0.0,0.0,0.0,0.0,-0.05768718138301184,-0.0,0.050780907073300775,0.048872511702122576
r_0040,-0.0,0.0,-0.0,0.07521264564429299,0.0,0.0,0.0,0.0,-0.05768718138301184,-0.0,0.050780907073300775,0.048872511702122576
r_0041,-0.11509539275557097,0.0,-0.04603022257274886,-0.050958224909837084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06637964616625522,-0.0
r_0042,-0.06280967520371011,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
r_0043,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0044,-0.0,-0.0641806852187379,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05698144685688823,0.0,-0.0
r_0045,0.0,0.06095245738132738,0.05765676818752661,-0.0,0.09392579057414265,0.0,0.0,0.0,-0.0,0.05326171194127322,0.0,0.0
r_0057,0.09864878053392756,0.0,0.04690004467294132,0.0,0.0,0.0,0.04812170473509643,0.0,0.0,0.0,0.0,0.0
r_0058,0.0,0.10293841548216401,0.07319035298548408,0.06101902002915092,0.1469346448771716,0.0,0.0,0.05145382302146765,-0.0,0.0,0.07233408103979809,0.0
r_0059,0.08637179520338331,0.052110041161760115,0.07493786180522029,0.23015205363909574,0.09095076809870263,0.0,0.060837630475477036,0.062497125009039305,-0.0,-0.04899033421074103,0.06735447980259032,0.1590136944537665
r_0060,-0.0,-0.11632470264112398,0.0,-0.19978023734066408,0.053179635683285514,-0.04107374994735964,-0.04994341774563957,-0.10023697818962038,0.06250353289319828,-0.0,-0.09193864088505221,-0.07282495264041969
r_0061,-0.0,-0.040069118552739445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0062,0.05475279725471501,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
r_0063,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
r_0064,0.05475279725471501,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
r_0065,-0.0,0.0,-0.0,0.07521264564429299,0.0,0.0,0.0,0.0,-0.05768718138301184,-0.0,0.050780907073300775,0.048872511702122576
r_0066,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
r_0067,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
r_0068,0.1271821741446239,0.20001421736700978,0.10012851266601962,0.1244090546011921,0.10009771236781594,0.06371301559057532,0.07562908992864707,0.1225203284820039,0.0,0.07508502988123147,0.11184089134181249,0.07396373520771667
r_0069,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
r_0070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0072,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04238427761407369,-0.0,-0.0,-0.0
r_0073,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.10437317004397886,0.08702884452907995,0.0,-0.0
r_0074,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.11394674545531598,0.053454464187827316,-0.0,0.0
r_0075,-0.05686261290657612,-0.04525325335716458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04315346708666229,-0.0,-0.0,-0.0,-0.0
r_0076,0.2076260321306767,0.19674709539429566,0.1284051620860619,0.1795960399069663,0.14215623475766972,0.12489803242581438,0.18949481312300726,0.12574457752162616,0.24250912307694358,0.20182847518983094,0.14827457482018558,0.09358985652443078
r_0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059083552243142656,0.0,0.0,0.0
r_0078,0.2076260321306767,0.19674709539429566,0.1284051620860619,0.1795960399069663,0.14215623475766972,0.12489803242581438,0.18949481312300726,0.12574457752162616,0.24250912307694358,0.20182847518983094,0.14827457482018558,0.09358985652443078
r_0079,-0.07054866544807177,-0.06080708850729299,-0.0497682165771954,-0.04143418516112368,-0.0,-0.04635949350449484,-0.0,-0.04841080996651824,-0.0,-0.044448971429708446,-0.0,-0.0
r_0080,-0.0,0.07732412137884712,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
r_0081,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
r_0082,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0083,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.11394674545531598,0.053454464187827316,-0.0,0.0
r_0084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
r_0085,-0.14013060262602525,-0.0,-0.08555572033335569,-0.08718239177397785,-0.0,-0.0662047198342566,-0.06584189099018668,-0.0,-0.0,-0.1030827604773341,-0.055121089960980765,-0.0
r_0086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
r_0087,-0.0630646433758945,-0.09806844387881741,-0.0,-0.0,-0.04835873376578229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0088,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.10437317004397886,0.08702884452907995,0.0,-0.0
r_0089,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.10437317004397886,0.08702884452907995,0.0,-0.0
r_0090,0.17874711777631785,0.152210566164932,0.10133462999751484,0.08492395672611101,0.054549247329904474,0.0,0.0,0.08212449966361755,0.053877107355160575,0.1000629695742357,0.06623314623719478,0.05658419323641779
r_0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0092,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.10437317004397886,0.08702884452907995,0.0,-0.0
r_0093,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.11394674545531598,0.053454464187827316,-0.0,0.0
r_0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0095,0.05475279725471501,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
r_0096,-0.0,-0.0,-0.0,0.0,-0.0,-0.043724501424370954,-0.0,-0.0,0.0,-0.0,-0.04723198624323795,0.0
r_0097,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
r_0099,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05932176021544024,0.0,-0.0,0.0,0.0
r_0100,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0101,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0102,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0103,-0.0,-0.05930781289403685,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
r_0104,-0.0,-0.05930781289403685,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
r_0105,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0106,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0107,0.1267933141183217,0.0764627094037658,0.0,0.04681606237158936,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
r_0108,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.06439061326243267,0.0,-0.0,-0.0
r_0109,0.0,-0.05790390188979807,0.0,-0.0703033002874515,0.0,-0.0,0.0,-0.0,-0.08155914134985504,-0.0,-0.05437428104070681,-0.0
r_0111,0.08259395285994058,0.0470229448095073,0.08692375615228738,0.0,0.1069087462954616,0.0,0.0,0.0,-0.041098084448271,0.0,-0.0,-0.0
r_0112,0.15652729834080667,0.12688591997549542,0.07478086695558993,0.08617222811016005,0.10270072231329812,-0.0,0.05483526199780452,0.05963865294424837,0.0,0.051390332764450534,0.0,0.05513952509440981
r_0113,0.15652729834080667,0.12688591997549542,0.07478086695558993,0.08617222811016005,0.10270072231329812,-0.0,0.05483526199780452,0.05963865294424837,0.0,0.051390332764450534,0.0,0.05513952509440981
r_0114,-0.0,-0.0,-0.0,-0.05504357578711727,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
r_0115,-0.0,-0.0933130441383618,-0.0,0.059968716589365284,0.0,-0.0,-0.13079138707812737,-0.0,0.17842940524534756,-0.09127394210240691,0.0,0.054691250858522285
r_0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928094951116256,0.17996463566839915,0.05852117370443922,0.0
r_0117,0.08013064271431394,-0.09241660988427058,0.1089945773435979,0.30407582425971025,-0.050966707455932216,-0.0,0.14002227882670257,0.1922902351925703,0.07927484978768277,-0.03975014387987224,0.20392513046759195,0.11659276167481603
r_0118,-0.04338051713792656,-0.056817226183937294,-0.0,0.0,0.0,0.0,-0.06862375346112348,-0.0,0.1818066315101018,-0.0,-0.0,0.0
r_0119,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.04641035655609876,0.0,0.0,0.0
r_0120,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0121,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0122,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0123,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0124,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0125,0.24810057639361568,0.17970723200829417,0.2063314130795564,0.10412544791934347,0.0,0.0,0.1105499573660392,0.09406499831401567,-0.0,-0.0,0.0,0.07538505436401163
r_0126,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0127,0.0797388009050097,-0.0,0.04696069285896582,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0128,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0129,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0130,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0131,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0132,0.0797388009050097,-0.0,0.04696069285896582,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0133,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0134,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0135,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0137,0.08697734006631933,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.045095644475262014
r_0138,-0.13482435613479163,-0.10455010148870596,-0.08262789167734799,-0.06584157839384518,-0.0,-0.10572708214038506,-0.0,-0.11871411719643551,-0.060409419939828145,-0.0,-0.05441324857408702,0.0
r_0139,0.08514807359880731,-0.0,0.0,0.05601721984406361,-0.0,-0.0,-0.0,-0.0,0.09845420091733563,0.0,0.0,0.0
r_0140,-0.13482435613479163,-0.10455010148870596,-0.08262789167734799,-0.06584157839384518,-0.0,-0.10572708214038506,-0.0,-0.11871411719643551,-0.060409419939828145,-0.0,-0.05441324857408702,0.0
r_0142,-0.07950634730169795,-0.04641577967316709,-0.0,-0.055945974797995686,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
r_0143,0.05687490513861972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0145,-0.05415437507345498,-0.08062289961551519,-0.04924336536697851,-0.04061654121591773,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.046168688005871594,-0.0
r_0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0147,0.0,0.08620157648008044,0.0,0.0,0.0,0.05052614831972297,0.0,0.0,-0.049862041082521374,0.0,0.0,0.0
r_0148,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0149,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0150,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
r_0151,-0.07645037255338023,-0.043593211726360055,-0.047229821964312975,-0.0,0.0,-0.06674296440359707,-0.0,-0.0,0.0,-0.0,0.0,0.0
r_0152,-0.07645037255338023,-0.043593211726360055,-0.047229821964312975,-0.0,0.0,-0.06674296440359707,-0.0,-0.0,0.0,-0.0,0.0,0.0
r_0153,-0.09997255450417296,-0.046365095171976144,-0.0,0.0,0.0,-0.07162761209131116,-0.0,-0.0,0.06965408241652221,-0.0,0.05530802404861176,0.0
r_0154,0.0,-0.0,0.07833548861135861,0.04926835891902187,-0.0,-0.08431003248791982,0.0,0.05243106177725323,0.13309003041788045,-0.0,-0.0,0.0
r_0155,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
r_0156,0.17065207320313253,0.16948878112452143,0.14904570990138383,0.0,0.049334829598677216,0.07277819231087145,0.0,0.0,-0.04401489888227658,0.07268096030627569,0.0,0.0
r_0157,-0.06633462710537763,-0.044519638166521665,-0.043064891520951463,-0.05722523560855149,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0158,-0.07992091046206333,-0.17283022957614202,-0.06413107690109693,-0.0,-0.0,-0.0,-0.0,-0.0974031590509654,0.0,-0.0,-0.08511273826559286,-0.0
r_0159,-0.07992091046206333,-0.17283022957614202,-0.06413107690109693,-0.0,-0.0,-0.0,-0.0,-0.0974031590509654,0.0,-0.0,-0.08511273826559286,-0.0
r_0160,-0.07992091046206333,-0.17283022957614202,-0.06413107690109693,-0.0,-0.0,-0.0,-0.0,-0.0974031590509654,0.0,-0.0,-0.08511273826559286,-0.0
r_0161,-0.07992091046206333,-0.17283022957614202,-0.06413107690109693,-0.0,-0.0,-0.0,-0.0,-0.0974031590509654,0.0,-0.0,-0.08511273826559286,-0.0
r_0162,-0.07992091046206333,-0.17283022957614202,-0.06413107690109693,-0.0,-0.0,-0.0,-0.0,-0.0974031590509654,0.0,-0.0,-0.08511273826559286,-0.0
r_0163,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
r_0164,0.1409380311075403,0.1709623556704579,0.1515276836925824,0.07175060032189468,0.1331063178248838,0.1264908020166133,0.050584027859411705,0.11425392516838975,0.0,0.11509825194422083,0.061536613344211524,0.0
r_0165,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0166,0.0508497245945683,0.06812536488709495,-0.0,0.12371378937510648,0.14043527113947346,0.0,0.0,0.0710874897911572,0.0882673592681926,0.0,0.0,0.11770741913709488
r_0167,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0168,0.05098716814566581,0.0,-0.0,0.05280726353396678,0.046884916258883726,0.048380017635196164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0169,0.0508497245945683,0.06812536488709495,-0.0,0.12371378937510648,0.14043527113947346,0.0,0.0,0.0710874897911572,0.0882673592681926,0.0,0.0,0.11770741913709488
r_0170,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0172,0.3277328810141377,0.4283907019569204,0.35070652526685175,0.17223816919494306,0.3263259066357929,0.32520435719425167,0.17639986540559846,0.22299203780066004,0.0,0.28454429606463033,0.10122816729449954,0.08439958786997855
r_0173,-0.09531641327305417,-0.0,0.0,-0.06355745289987462,-0.04146835094198536,-0.0,-0.0391568292679028,0.0,0.05610118639038268,-0.0,-0.0,-0.0
r_0174,0.20500373998765864,0.22770566324726285,0.17624242346808403,0.13062861019230523,0.10756507465613158,0.18346233514709875,0.08308671376378676,0.12468788999400558,-0.0,0.13600814219334148,0.0,0.05715000251758277
r_0175,0.20500373998765864,0.22770566324726285,0.17624242346808403,0.13062861019230523,0.10756507465613158,0.18346233514709875,0.08308671376378676,0.12468788999400558,0.0,0.13600814219334148,0.0,0.05715000251758277
r_0176,0.20500373998765864,0.22770566324726285,0.17624242346808403,0.13062861019230523,0.10756507465613158,0.18346233514709875,0.08308671376378676,0.12468788999400558,-0.0,0.13600814219334148,0.0,0.05715000251758277
r_0177,-0.09531641327305417,-0.0,0.0,-0.06355745289987462,-0.04146835094198536,-0.0,-0.0391568292679028,0.0,0.05610118639038268,-0.0,-0.0,-0.0
r_0178,0.20500373998765864,0.22770566324726285,0.17624242346808403,0.13062861019230523,0.10756507465613158,0.18346233514709875,0.08308671376378676,0.12468788999400558,0.0,0.13600814219334148,0.0,0.05715000251758277
r_0179,0.0508497245945683,0.06812536488709495,-0.0,0.12371378937510648,0.14043527113947346,0.0,0.0,0.0710874897911572,0.0882673592681926,0.0,0.0,0.11770741913709488
r_0180,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0182,0.0508497245945683,0.06812536488709495,-0.0,0.12371378937510648,0.14043527113947346,0.0,0.0,0.0710874897911572,0.0882673592681926,0.0,0.0,0.11770741913709488
r_0183,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
r_0185,0.3277328810141377,0.4283907019569204,0.35070652526685175,0.17223816919494306,0.3263259066357929,0.32520435719425167,0.17639986540559846,0.22299203780066004,-0.0,0.28454429606463033,0.10122816729449954,0.08439958786997855
r_0186,0.0508497245945683,0.06812536488709495,-0.0,0.12371378937510648,0.14043527113947346,0.0,0.0,0.0710874897911572,0.0882673592681926,0.0,0.0,0.11770741913709488
r_0187,0.0,-0.0,-0.0,0.09178663920712082,0.0,-0.0,-0.0,-0.0,0.05883759165007937,-0.0,-0.0,0.04770317178731688
r_0188,0.08006253357041129,-0.0,0.0,0.0,0.04958411896843072,-0.0,0.0,0.0,0.236054013065645,0.18313405856890336,0.0,0.0
r_0189,0.05952670988508825,0.0,0.05034648868215751,0.0,0.0,0.0,0.0869634777359661,-0.0,0.0,-0.0,0.0,0.0
r_0190,0.07121577113380477,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.08474166417907492,0.0
r_0191,0.16523632712436156,0.08269599647841046,0.06159698182231161,0.060625596127393315,0.07215913666132294,0.0,0.1979502330565825,0.0,0.1222747977263647,0.0,0.08925140027178087,0.08227761259979698
r_0192,0.1830094741037215,0.0632587973287908,0.08014940298942402,0.0,0.0,0.0,0.1229302702917608,0.0,0.0,0.0,0.0,0.0
r_0193,0.17888960942647897,0.2234650733053805,0.1358499532834802,0.1146160479740103,0.09148646263200808,0.1171991797761497,0.07200567673120437,0.07824062209187828,0.05971309969439541,0.12231918262341304,0.0815063160161156,0.06490310299685513
r_0194,0.15580153544102002,0.15844247528673633,0.1204592694772494,0.10463246176226842,0.09746028642115284,0.12449290779950418,0.10125429058876682,0.07879430126538235,-0.044029324969466564,0.06414387422616195,0.08161815305947112,0.055500319187710714
r_0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041545700509004,0.0,0.0,0.0
r_0198,0.11791609270064678,-0.0,0.0824835037347657,0.15226834348953056,0.05503259859852679,0.0,0.0,0.07265722990801075,0.0,0.0,0.10365197946173348,0.07077054649590898
r_0199,0.1541516594247972,0.0589625317157251,0.05384374057198326,0.18015447533041723,0.0,-0.0,0.08291288616077276,0.0,0.06805042906117709,0.0,0.056399098302439624,0.09529401503317161
r_0200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
