Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_0020,0.010999999999999996,0.01100000000000001,0.010000000000000004,0.008,0.005999999999999998,0.020588675999371267,0.043132999999451305,0.005,0.007,0.016026868702488664,0.010000000000000002,0.008
r_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0023,-0.002,-0.002,-0.002,-0.002,-0.002,0.0,-0.002,-0.002,-0.002,-0.012026868702488662,-0.002,-0.002
r_0024,0.002,0.002,0.002,0.002,0.002,0.0,0.002,0.002,0.002,0.012026868702488662,0.002,0.002
r_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0026,0.09535954952131903,0.0480000000000001,0.5677728826436126,0.047000000000982256,0.19934264092542492,0.04942200000039941,0.004,0.03899999999910142,0.005167904414088765,0.043080606108018095,0.008215936019196277,0.002
r_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0028,0.001,0.0,0.001,0.006,0.0,0.002,0.001,0.002718666666443083,0.00133395220698329,0.0,0.006,0.001
r_0029,0.002,0.002,0.002,0.002,0.002,0.0,0.002,0.002,0.002,0.012026868702488662,0.002,0.002
r_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0032,0.006000000000111136,0.01199999999983603,0.008000000000000004,0.011999999999999705,0.019501163449076427,0.02891132400062872,0.013000000000110135,0.00671866666644345,0.003,0.0040000000000001675,0.011215936019145407,0.006000000000000159
r_0033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001
r_0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0039,0.010999999999999996,0.01100000000000001,0.010000000000000004,0.008,0.005999999999999998,0.020588675999371267,0.043132999999451305,0.005,0.007,0.016026868702488664,0.010000000000000002,0.008
r_0040,0.010999999999999996,0.01100000000000001,0.010000000000000004,0.008,0.005999999999999998,0.020588675999371267,0.043132999999451305,0.005,0.007,0.016026868702488664,0.010000000000000002,0.008
r_0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0057,0.002,0.002,0.002,0.003,0.01550116344907663,0.001,0.001,0.002,0.0009999999999763531,0.001,0.000999999999752619,0.001
r_0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0060,-0.002,-0.002,-0.002,-0.002,-0.002,0.0,-0.002,-0.002,-0.002,-0.012026868702488662,-0.002,-0.002
r_0061,0.002,0.002,0.002,0.002,0.002,0.0,0.002,0.002,0.002,0.012026868702488662,0.002,0.002
r_0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0064,0.002,0.001,0.0,0.002,0.002,0.001,0.0,0.001,0.001,0.0,0.0,0.0014177740921891696
r_0065,0.010999999999999996,0.01100000000000001,0.010000000000000004,0.008,0.005999999999999998,0.020588675999371267,0.043132999999451305,0.005,0.007,0.016026868702488664,0.010000000000000002,0.008
r_0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0068,0.001,0.001,1.0912271173554189,0.001,0.001,0.001,0.0010000000000000009,0.001,0.0,0.001,0.001,0.001
r_0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0075,0.09735954952131903,0.0490000000000001,0.5687728826436126,0.04900000000098226,0.20134264092542492,0.04942200000039941,0.005,0.03999999999910142,0.006167904414088765,0.044080606108018096,0.009215936019196277,0.003
r_0076,0.002,0.001,0.001,0.002,0.002,0.002,0.0009999999999999992,0.001,0.001,0.001,0.001,0.001
r_0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0078,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
r_0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0080,0.009000000000000001,0.014000000000000005,0.014000000000000005,0.0030000000000000027,0.006,0.0,0.014000000000000005,0.008,0.005,0.008,0.009215936019196277,0.005
r_0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0086,0.09735954952131903,0.0490000000000001,0.5687728826436126,0.04900000000098226,0.20134264092542492,0.04942200000039941,0.005,0.03999999999910142,0.006167904414088765,0.044080606108018096,0.009215936019196277,0.003
r_0087,0.09735954952131903,0.0490000000000001,0.5687728826436126,0.04900000000098226,0.20134264092542492,0.04942200000039941,0.005,0.03999999999910142,0.006167904414088765,0.044080606108018096,0.009215936019196277,0.003
r_0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0090,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
r_0091,0.11985954952131903,0.09600000000000009,0.6057728826436127,0.04200000000098225,0.32714984384167994,0.02583332400102814,0.1052659999989026,0.03499999999910142,0.001,0.09414777786423978,0.001,0.010000000000000002
r_0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0096,0.003,0.003,0.003,0.003,0.003,0.0,0.036132999999451305,0.0040000000000000036,0.002999999999999999,0.013026868702488661,0.003,0.004
r_0097,0.003,0.003,0.003,0.003,0.003,0.0,0.036132999999451305,0.0040000000000000036,0.002999999999999999,0.013026868702488661,0.003,0.004
r_0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0100,0.003,0.002,0.003,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001
r_0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0102,0.001,0.001,0.001,0.001,0.01550116344907663,0.0,0.001,0.001,0.0009999999999763531,0.0,0.0,0.001
r_0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0104,0.001,0.0,0.001,0.006000000000000008,0.0,0.0020000000000000018,0.001,0.0027186666664430793,0.0013339522069832903,0.0,0.00599999999999999,0.0009999999999526984
r_0105,0.002,0.002,0.002,0.003,0.01550116344907663,0.001,0.001,0.002,0.0009999999999763531,0.001,0.000999999999752619,0.001
r_0106,0.005999999999933605,0.00500000000031015,0.015000000000000003,0.005,0.024667830115743306,0.006499999999999998,0.0030000000001127788,0.004499999999999997,0.0009999999999763531,0.003,0.0024999999997762663,0.003
r_0107,0.004999999999933605,0.004,0.004000000000000002,0.004,0.015501163449076632,0.005499999999999998,0.002000000000000001,0.004499999999999997,0.0009999999999763531,0.001,0.0024999999997762663,0.003
r_0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0109,0.047999999999774445,0.03900000000000009,0.11000000000084674,0.040000000000873115,0.1726748108097468,0.04650000000151522,0.02299999999962165,0.03349999999920783,0.007,0.022000000000503894,0.01850000000016553,0.02299999999962165
r_0111,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0112,0.07458776570910008,0.005000000000000004,0.656454234712774,0.007000000000000003,0.007,0.008578000001303168,0.03399999999968449,0.004,0.015167904413844397,0.003,0.020000000000189175,0.031999999999574355
r_0113,0.016,0.02399999999968988,0.002,0.028000000000000004,0.1571132423834334,0.00350000000000001,0.001,0.015718666666443084,0.009001856620949872,0.04097581832341646,0.04350000000203722,0.016
r_0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0115,0.008,0.008000000000000007,0.007,0.005000000000000001,0.003,0.020588675999371267,0.007,0.001,0.004,0.003,0.007,0.004
r_0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0117,0.001,0.0,0.001,0.006,0.0,0.002,0.001,0.002718666666443083,0.00133395220698329,0.0,0.006,0.001
r_0118,0.008,0.008000000000000007,0.007,0.005000000000000001,0.003,0.020588675999371267,0.007,0.001,0.004,0.003,0.007,0.004
r_0119,0.002000000000111135,0.008999999999836028,0.005000000000000001,0.007999999999999702,0.015501163449076427,0.02891132400062872,0.010000000000000002,0.0037186666664434497,0.0,0.0010000000000001674,0.00699999999994913,0.003000000000000159
r_0120,0.004999999999933605,0.004,0.004000000000000002,0.004,0.015501163449076632,0.005499999999999998,0.002000000000000001,0.004499999999999997,0.0009999999999763531,0.001,0.0024999999997762663,0.003
r_0121,0.002,0.002,0.002,0.003,0.01550116344907663,0.001,0.001,0.002,0.0009999999999763531,0.001,0.000999999999752619,0.001
r_0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0123,0.001,0.001,0.001,0.001,0.01550116344907663,0.0,0.001,0.001,0.0009999999999763531,0.0,0.0,0.001
r_0124,0.003,0.002,0.003,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001
r_0125,0.001,0.001,0.001,0.001,0.01550116344907663,0.0,0.001,0.001,0.0009999999999763531,0.0,0.0,0.001
r_0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0139,0.09735954952131903,0.0490000000000001,0.5687728826436126,0.04900000000098226,0.20134264092542492,0.04942200000039941,0.005,0.03999999999910142,0.006167904414088765,0.044080606108018096,0.009215936019196277,0.003
r_0140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0142,0.006,0.012000000000000004,0.012000000000000004,0.0,0.003,0.0,0.011999999999889873,0.006,0.003,0.006,0.006,0.003
r_0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0144,0.006,0.012000000000000004,0.012000000000000004,0.0,0.003,0.0,0.011999999999889873,0.006,0.003,0.006,0.006,0.003
r_0145,0.09735954952131903,0.0490000000000001,0.5687728826436126,0.04900000000098226,0.20134264092542492,0.04942200000039941,0.005,0.03999999999910142,0.006167904414088765,0.044080606108018096,0.009215936019196277,0.003
r_0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001
r_0148,0.433973531417976,0.28266666666670914,1.970000000000665,0.2163333333350699,0.6391591514338908,0.2433333240024788,0.11899999999969543,0.18571866666475362,0.05383766544891064,0.1792149496210564,0.226476595969619,0.06899999999959362
r_0149,0.016,0.02399999999968988,0.002,0.028000000000000004,0.1571132423834334,0.00350000000000001,0.001,0.015718666666443084,0.009001856620949872,0.04097581832341646,0.04350000000203722,0.016
r_0150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0152,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.001
r_0153,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.001
r_0154,0.004000000000000001,0.0030000000000000035,0.003000000000000002,0.004000000000000003,0.004,0.0,0.0030000000001101333,0.003,0.003,0.003,0.0042159360191962765,0.003
r_0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0156,0.006,0.01700000000000001,0.006,0.006,0.10880720291625502,0.02891132400062872,0.006000000000000001,0.0027186666664430837,0.0,0.018026868702488666,0.007,0.0
r_0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0165,0.501587260922363,0.0,0.001,0.05399999999999997,0.0,0.06982264800125745,0.0,0.04790662173186511,0.019333952206983286,0.0,0.04272748815335123,0.027000000000094608
r_0166,0.001,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.0014177740921891696
r_0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0168,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
r_0169,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001
r_0170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0172,0.09435954952131903,0.046000000000000096,0.5657728826436126,0.04800000000098226,0.19834264092542492,0.04642200000039941,0.002,0.03999999999910142,0.005167904414088765,0.04108060610801809,0.006215936019196277,0.002
r_0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0174,0.001,0.020999999999689878,0.001,0.001,0.1471132423834334,0.00350000000000001,0.06005663068175751,0.001,0.0,0.001,0.015000000002037231,0.001
r_0175,0.013000000000000001,0.001,0.001,0.001,0.008,0.001,0.043132999999451305,0.001,0.009001856620949872,0.001,0.0,0.001
r_0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0186,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001784063980803727,0.001
r_0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0191,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.001
r_0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0193,0.001,0.001,0.005,0.001,0.006,0.001,0.001,0.001,0.0,0.001,0.005,0.001
r_0194,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001
r_0195,0.002,0.002,0.006,0.002,0.007,0.002,0.002,0.002,0.0,0.002,0.006,0.002
r_0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0201,0.06474531523160598,0.001,4.625772882640851,0.001,0.2196783011567811,0.07667732400220173,0.001,0.001,0.0,0.001,0.0,0.001
r_0202,0.017,0.02800000000000001,0.020000000000000004,0.003,0.11680720291625502,0.0,0.017000000000000005,0.002,0.008,0.04205373740497733,0.003784063980803727,0.011000000000000001
r_0203,0.002,0.002,0.002,0.002,0.001,0.0,0.002,0.001,0.002,0.002,0.002784063980803727,0.002
r_0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0206,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.001,0.002
r_0207,0.003,0.003,0.002,0.002,0.001,0.001,0.003,0.001,0.003,0.0,0.002,0.003
r_0208,0.003,0.003,0.002,0.002,0.001,0.001,0.003,0.001,0.003,0.0,0.002,0.003
r_0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0211,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.11504472393118521,0.001
r_0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0215,0.007000000000000001,0.0040000000000000036,0.005000000000000002,0.007000000000000003,0.007,0.002,0.005000000000110134,0.005,0.008501856620772526,0.002,0.0042159360191962765,0.036720774091636446
r_0216,-0.011000000000000003,-0.006000000000000004,-0.008000000000000002,-0.011000000000000003,-0.008,-0.008499999999999997,-0.008000000000110134,-0.009499999999999996,-0.012501856620772526,-0.003,-0.009715936018972544,-0.03872077409163645
r_0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0218,0.0010000000000000009,-0.001,0.001,0.001,0.0,0.005499999999999998,0.0,0.002499999999999996,0.0,0.001,0.0024999999997762663,-0.0019999999999999983
r_0219,0.007000000000000001,0.0040000000000000036,0.005000000000000002,0.007000000000000003,0.007,0.002,0.005000000000110134,0.005,0.008501856620772526,0.002,0.0042159360191962765,0.036720774091636446
r_0220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0225,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.001
r_0226,1.3218509371617988,0.22013598293279008,9.085288453974373,0.0,2.7357503826572582,0.08641132400062873,1.0298103693184506,0.0,0.021003713241899744,0.046975818323416796,0.0,0.0
r_0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_0250,0.004,0.004,0.003,0.003,0.001,0.001,0.004,0.001,0.004,0.0,0.003,0.004
r_0252,0.10494731523067287,0.0,1.0892271173554189,0.001,0.0,0.0,0.001,0.001,0.001,0.005053737404977332,0.0,0.001
