,EX_2hb_e,EX_ac_e,EX_acac_e,EX_akg_e,EX_ala_B_e,EX_ala_L_e,EX_arg_L_e,EX_argsuc_e,EX_asn_L_e,EX_asp_L_e,EX_bhb_e,EX_bilirub_e,EX_biomass_e,EX_but_e,EX_chol_e,EX_cit_e,EX_citr_L_e,EX_co_e,EX_co2_e,EX_creat_e,EX_cyan_e,EX_cys_L_e,EX_etoh_e,EX_fe2_e,EX_for_e,EX_fum_e,EX_glc_D_e,EX_gln_L_e,EX_glu_L_e,EX_gly_e,EX_glyc_e,EX_h_e,EX_h2o_e,EX_HC00250_e,EX_hco3_e,EX_hdca_e,EX_his_L_e,EX_icit_e,EX_ile_L_e,EX_lac_L_e,EX_leu_L_e,EX_lys_L_e,EX_mal_L_e,EX_mercplac_e,EX_met_L_e,EX_nad_e,EX_nadh_e,EX_nh4_e,EX_no_e,EX_o2_e,EX_oaa_e,EX_pchol_hs_e,EX_pcreat_e,EX_pe_hs_e,EX_phe_L_e,EX_pi_e,EX_ppa_e,EX_pro_L_e,EX_ps_hs_e,EX_ser_L_e,EX_so3_e,EX_succ_e,EX_tcynt_e,EX_thr_L_e,EX_trp_L_e,EX_tsul_e,EX_tyr_L_e,EX_urea_e,EX_val_L_e,EX_fol_e,OF_ATP_MitoCore,OF_HEME_MitoCore,OF_LIPID_MitoCore,OF_PROTEIN_MitoCore,HEX1,G6PPer,PGI,PFK,FBP,FBA,TPI,GAPD,PGK,PGM,ENO,PYK,r0122,PEPCK,LDH_L,G6PDH2r,PGL,GND,RPI,RPE,TKT1,TALA,TKT2,PDHm,CSm,ACONTm,ICDHxm,ICDHyrm,AKGDm,SUCOAS1m,SUCOASm,FUMm,MDHm,CI_MitoCore,CII_MitoCore,CIII_MitoCore,CIV_MitoCore,CV_MitoCore,PEPCKm,PCm,ME2m,ME1m,r0081,ACITLm_MitoCore,NDPK1m,NNT_MitoCore,ADK1m,ME2,ALATA_L,NDPK1,FUM,ADK1,ICDHy,ACONT,ACITL,ASPTA,MDH,AKGMALtm,ASPGLUmB_MitoCore,ASPTAm,G3PD1,r0205,FACOAL160i,C160CPT1,PPA,r2435,C160CPT2,PPAm,ACOT2_MitoCore,ACADLC16_MitoCore,MECR16C_MitoCore,MTPC16_MitoCore,ACADLC14_MitoCore,MECR14C_MitoCore,MTPC14_MitoCore,r1447,r0638,r0660,r0722,r0724,r1451,r0735,r0728,r0726,r0634,r1448,r0633,r0731,r0730,r0732,r1450,r0791,r0734,r0733,r0287,r1446,ECOAH1m,HACD1m,ACACT1rm,ACCOAC,MCOATA,ACOATA,r0678,r0691,r0681,r0682,r0760,r0761,r0762,r0763,r0764,r0694,r0695,r0765,r0766,r0692,r0693,r0767,r0768,r0769,r0770,r0712,r0713,r0701,r0702,r0771,r0772,r0696,r0697,r0773,FA160ACPH,FACOAL40im,BDHm,OCOAT1m,HMGCOASim,HMGLm,LEUTAm,OIVD1m,r0655,MCCCrm,MGCHrm,ILETAm,OIVD3m,r0603,ECOAH9m,HACD9m,ACACT10m,VALTAm,OIVD2m,r0560,ECOAH12m,3HBCOAHLm,HIBDm,ACCOALm,MMSAD1m,PPCOACm,MMEm,MMMm,MMCDm,RE2649M,THRD_L,r1155,r1154,2HBO,METAT,METAT2_MitoCore,AHC,ADNK1,CYSTS,CYSTGL,CYSO,3SALATAi,3SPYRSP,CYSTA,CYSTAm,MCPST,MCPSTm_MitoCore,r0595m_MitoCore,r0595B_MitoCore,MCLOR,r0193,TRPO2,FKYNH,KYN3OX,HKYNH,3HAO,PCLAD,r0645,AMCOXO,AMCOXO2_MitoCore,2OXOADPTmB_MitoCore,2OXOADPTmC_MitoCore,2OXOADOXm,r0541,SACCD3m,r0525,AASAD3m,R03103_MitoCore,r0450,LYSOXc_MitoCore,PPD2CSPc_MitoCore,1PPDCRc_MitoCore,1PPDCRc_NADPH_MitoCore,LPCOXc_MitoCore,RE1254C,r0594,2AMADPTmB_MitoCore,2AMADPTmC_MitoCore,PROD2mB_MitoCore,G5SADrm,r0074,GLU5Km,G5SDym,P5CRm,P5CRxm,ORNTArm,ORNDC,PTRCOX1,r0464c_MitoCore,ABUTD,ARGDCm,AGMTm,PTRCAT1m_MitoCore,APRTO2m_MitoCore,NABTNOm,4aabutn_MitoCore,GLUDC,4ABUTtm,ABTArm,r0178,GLUDxm,GLUDym,GLUDxi,GLUDy,GLNS,GLUNm,GLUN_MitoCore,PGCD,PSERT,PSP_L,GHMT2r,FOLR2,DHFR,MTHFD,MTHFC,FTCD,FTHFL,FTHFDH,r0060,GHMT2rm,GCCam,GCCbim,GCCcm,r0514,r0226,MTHFDm,MTHFD2m,MTHFCm,FTHFLm,FTHFDHm_MitoCore,GLYATm,AOBUTDsm,AACTOORm_MitoCore,LGTHLm_MitoCore,GLYOXm,LDH_Dm_MitoCore,CBPSam,OCBTm,NOS1,NOS2,r0129,AMPTASECG,GLUCYS,GTHS,r0399,DHPR,TYRTA,TYRTB_MitoCore,34HPPOR,HGNTOR,MACACI,FUMAC,ASNS1,r0127,HISD,URCN,IZPN,GluForTx,APAT2rm,MMSAD3m,MMSAD3m2_MitoCore,ASP1DC,CKc,CK,ACOAHi,ALCD2yf,ALCD2if,ACALDtm,ALDD2xm,ALDD2x,ACSm,ACS,ADSL1,ADSS,AMPD1,ARGN,ARGSL,ARGSS,ARGNm,ALASm,5AOPtm,PPBNGS,HMBS,UPP3S,UPPDC1,CPPPGO,PPPGOmB_MitoCore,FCLTm,PHEMEtm,HOXG,BILIRED,BILIRED2_MitoCore,PCHOLPm_hs,GLYK,GLYC3Ptm,GPAMm_hsB_MitoCore,AGPAT1B_MitoCore,CDSm,PGPPTm,PGPP_hsm_MitoCore,CLS_hsm_MitoCore,CLPN_MitoCore,CYTK1m,NDPK3m,SPODMm,GTHP,GTHPm,GTHO,GTHOm,CITtamB,r0913,CITtbm,r0917,r0917b_MitoCore,PIt2mB_MitoCore,ATPtmB_MitoCore,HtmB_MitoCore,MALtm,MALSO3tm,MALTSULtm,MALSO4tm,SUCCt2m,r0830,r0830B_MitoCore,r0829,SUCCt3m_MitoCore,COAtmB_MitoCore,COAtmC_MitoCore,GLUt2mB_MitoCore,ORNt4mB_MitoCore,r2398B_MitoCore,r2402B_MitoCore,LYStmB_MitoCore,ORNt3mB_MitoCore,ARGtmB_MitoCore,r1427,PYRt2m,ACACt2mB_MitoCore,FE2tm,ASNtm,r1437,GLNtm,PROtm,r1078,r1436,r1455,TRPtm_MitoCore,GLYtm,ILEt5m,LEUt5m,VALt5m,r1434,r1435,r1440,BALAtmr,UREAtm,FUMtmB_MitoCore,BHBtmB_MitoCore,PPAtmB_MitoCore,BUTt2mB_MitoCore,FORt2mB_MitoCore,r0962B_MitoCore,CHLtmB_MitoCore,CO2tm,H2Otm,O2tm,GLYCtm,CYANtm,TCYNTtmB_MitoCore,CREATtmdiffir,PCREATtmdiffirB_MitoCore,r0941,r0838B_MitoCore,Biomasst_MitoCore,PCFLOPm,PSFLIPm,PEFLIPm,Biomass_MitoCore,O2t,CO2t,HCO3t_MitoCore,GLCt1r,HDCAtr,HDCAtm_MitoCore,L_LACt2r,BHBt,ACACt2,ETOHt,BUTt2r,GLYCt,r0942,r0942b_MitoCore,HIStiDF,ILEtec,LEUtec,LYStiDF,METtec,PHEtec,r2534,TRPt,VALtec,ARGtiDF,ASPte,CYStec,GLUt_MitoCore,r2525,GLYt2r,PROt2r,r2526,TYRt,r2532,ALAt2r,FUMt_MitoCore,SUMt_MitoCore,r0817,NH4t3r,ACt2r,PPAt,2HBt2,CHOLtu,r1088,ICITt_MitoCore,UREAt,r1512,ARGSUCt_MitoCore,MAL_Lte,OAAt_MitoCore,AKGt_MitoCore,MERCPLACt_MitoCore,r0899,FE2t,H2Ot,Hct_MitoCore,Hmt_MitoCore,SO3t_MitoCore,TSULt_MitoCore,r0940,CYANt,TCYNTt,r1423,FORt_MitoCore,FOLt_MitoCore,NADHt_MitoCore,NADt_MitoCore,NADHtm_MitoCore,NADtm_MitoCore,COt,NOt,PCHOLHSTDe,PSt3,PEt
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70174094004501,0.0,0.0,0.0,0.0,0.0,4.182068478275507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6718520302638031,0.0,0.0,0.0,0.0,0.3418650066198552,3.9942578134018243,0.0,0.0,-0.09390533245985487,0.0,0.0,0.0,0.4505096742215642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.839405805558902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70174094004501,0.0,0.0,0.0,0.6718520302638031,0.0,0.6718520302638031,0.6718520302638031,0.0,0.6718520302638031,0.6718520302638031,1.3437040605276063,-1.3437040605276063,-1.3437040605276063,1.3437040605276063,1.3437040605276063,0.0,0.0,-0.4505096742215642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8931943863021639,1.6444370459925852,1.6444370459925852,1.63706737842053,0.007369667570240072,1.6444370459925852,0.0,-1.6444370459925852,1.6444370459925852,2.537631432294239,7.369667570164839,1.6444370459925852,9.664072275894819,4.8320361379474095,22.901410498468437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09390533245985487,0.0,0.0,0.0,0.8931943863021639,-0.8931943863021639,0.8931943863021639,0.8931943863021639,-0.8931943863021639,0.0,0.0,0.09390533245985487,0.09390533245985487,0.09390533246364512,0.09390533245985487,0.09390533245985487,0.0,0.0,0.09390533246042695,0.0,0.09390533246042695,0.09390533246042695,0.0,0.09390533246119855,0.09390533246142582,0.0,-0.09390533246142582,0.09390533246142582,-0.09390533246142582,0.09390533246142582,0.0,-0.09390533246142582,0.09390533246142582,-0.09390533246142582,0.09390533246142582,0.0,0.09390533246142582,0.09390533246142582,0.09390533246142582,0.09390533246142582,0.0,0.09390533246142582,0.09390533246142582,0.09390533246142582,0.09390533246142582,-0.09390533246142582,-0.09390533246142582,-0.09390533246142582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007369667570240072,0.0,0.007369667570240072,0.0,0.007369667570240072,0.0,0.0,0.0,0.0,0.0,24.545847544369597,24.545847544369597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8931943863021639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.182068478275507,-28.446200025550734,4.839405805558902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.70174094004501,4.839405805558902,-4.182068478275507,0.0,0.6718520302642943,0.09390533245985487,0.0,-0.4505096742248004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9942578134018243,0.9870997187624824,-0.8784550511649805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03111549156297,0.0,0.0,0.0,0.0,0.0,14.359717102545007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3907736737897594,0.0,0.0,0.0,0.0,-1.0763398472099652,12.983196159343366,0.0,0.0,-0.6882604716075608,0.0,0.0,0.0,-0.3343025047389574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.1775404037874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03111549156297,0.0,0.0,0.0,0.3907736737897594,0.0,0.3907736737897594,0.3907736737897594,0.0,0.3907736737897594,0.3907736737897594,0.7815473475795188,-0.7815473475795188,-0.7815473475795188,0.7815473475795188,0.7815473475795188,0.0,0.0,0.3343025047389574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158498522903655,6.621933625131313,6.621933625131313,6.595045189714143,0.02688843544586485,6.621933625131313,0.0,-6.621933625131313,6.621933625131313,7.73778347743811,26.88843544581461,6.621933625131313,38.30130393671682,19.15065196835841,89.00415546265337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882604716075608,0.0,0.0,0.0,1.1158498522903655,-1.1158498522903655,1.1158498522903655,1.1158498522903655,-1.1158498522903655,0.0,0.0,0.6882604716075608,0.6882604716075608,0.688260471607264,0.6882604716075608,0.6882604716075608,0.0,0.0,0.688260471605407,0.0,0.688260471605407,0.6882604716085223,0.0,0.6882604716066824,0.6882604716068983,0.0,-0.6882604716068983,0.6882604716068983,-0.6882604716068983,0.6882604716068983,0.0,-0.6882604716068983,0.6882604716068983,-0.6882604716068983,0.6882604716068983,0.0,0.6882604716068983,0.6882604716068983,0.6882604716068983,0.6882604716068983,0.0,0.6882604716068983,0.6882604716068983,0.6882604716068983,0.6882604716068983,-0.6882604716068983,-0.6882604716068983,-0.6882604716068983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02688843544586485,0.0,0.02688843544586485,0.0,0.02688843544586485,0.0,0.0,0.0,0.0,0.0,95.62608908794456,95.62608908794456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158498522903655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.359717102545007,-107.92102477556116,19.1775404037874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.03111549156297,19.1775404037874,-14.359717102545007,0.0,0.3907736737905528,0.6882604716075608,0.0,0.334302504710935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.983196159343366,1.8041103238824785,-1.0620729814013572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.977241275066206,0.0,0.0,0.0,0.0,0.0,2.8165281153146706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16511796329356604,0.0,0.0,0.0,0.0,-0.010199900561929098,2.5354499393655945,0.0,0.0,-0.14053908798065845,0.0,0.0,0.0,0.14093502401931346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8003017311443896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.977241275066206,0.0,0.0,0.0,0.16511796329356604,0.0,0.16511796329356604,0.16511796329356604,0.0,0.16511796329356604,0.16511796329356604,0.3302359265871321,-0.3302359265871321,-0.3302359265871321,0.3302359265871321,0.3302359265871321,0.0,0.0,-0.14093502401931346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18930090254778684,1.3136136063737245,1.3136136063737245,1.3083156880557327,0.005297918321755762,1.3136136063737245,0.0,-1.3136136063737245,1.3136136063737245,1.5029145089421456,5.2979183218341115,1.3136136063737245,7.590007625731932,3.795003812865966,17.61446991808562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14053908798065845,0.0,0.0,0.0,0.18930090254778684,-0.18930090254778684,0.18930090254778684,0.18930090254778684,-0.18930090254778684,0.0,0.0,0.14053908798065845,0.14053908798065845,0.14053908798228357,0.14053908798065845,0.14053908798065845,0.0,0.0,0.14053908797951026,0.0,0.14053908797951026,0.14053908797982648,0.0,0.1405390879792978,0.14053908797929007,0.0,-0.14053908797929007,0.14053908797929007,-0.14053908797929007,0.14053908797929007,0.0,-0.14053908797929007,0.14053908797929007,-0.14053908797929007,0.14053908797929007,0.0,0.14053908797929007,0.14053908797929007,0.14053908797929007,0.14053908797929007,0.0,0.14053908797929007,0.14053908797929007,0.14053908797929007,0.14053908797929007,-0.14053908797929007,-0.14053908797929007,-0.14053908797929007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005297918321755762,0.0,0.005297918321755762,0.0,0.005297918321755762,0.0,0.0,0.0,0.0,0.0,18.928083524318073,18.928083524318073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18930090254778684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8165281153146706,-21.322994375920704,3.8003017311443896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.977241275066206,3.8003017311443896,-2.8165281153146706,0.0,0.16511796329654027,0.14053908798065845,0.0,-0.14093502404206093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5354499393655945,0.329839990527124,-0.17870506590501378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
